yyb_name,total,first_date,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,last_date
新疆证券有限责任公司乌鲁木齐解放北路证券营业部,1,2006-12-25,0,0,1,0,0,0,0,0,0,0,0,0,0,2006-12-25
新疆证券有限责任公司伊宁胜利街证券营业部,2,2007-07-02,0,0,0,2,0,0,0,0,0,0,0,0,0,2007-07-04
新疆证券有限责任公司克拉玛依塔河路证券营业部,3,2007-06-20,0,0,0,3,0,0,0,0,0,0,0,0,0,2007-10-26
新疆证券有限责任公司北京裕民东路证券营业部,21,2005-09-29,0,1,7,13,0,0,0,0,0,0,0,0,0,2007-12-27
新疆证券有限责任公司南京华侨路证券营业部,3,2008-01-17,0,0,0,0,3,0,0,0,0,0,0,0,0,2008-01-21
新疆证券有限责任公司厦门厦禾路证券营业部,3,2007-01-09,0,0,0,3,0,0,0,0,0,0,0,0,0,2007-07-19
新疆证券有限责任公司哈密天山北路证券营业部,17,2006-09-04,0,0,3,14,0,0,0,0,0,0,0,0,0,2007-12-11
新疆证券有限责任公司喀什解放北路证券营业部,1,2007-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,2007-02-01
新疆证券有限责任公司奎屯乌鲁木齐西路证券营业部,34,2007-01-24,0,0,0,33,1,0,0,0,0,0,0,0,0,2008-01-23
新疆证券有限责任公司奎屯证券营业部,7,2007-05-24,0,0,0,7,0,0,0,0,0,0,0,0,0,2007-08-08
新疆证券有限责任公司奎屯证券营业部（宏源证券托管）,5,2007-09-20,0,0,0,4,1,0,0,0,0,0,0,0,0,2008-03-11
新疆证券有限责任公司宜兴人民中路证券营业部,6,2005-06-09,0,2,1,3,0,0,0,0,0,0,0,0,0,2007-06-01
新疆证券有限责任公司广州江南大道证券营业部,15,2006-07-31,0,0,2,13,0,0,0,0,0,0,0,0,0,2007-09-17
新疆证券有限责任公司库尔勒建设路证券营业部,26,2006-08-04,0,0,3,23,0,0,0,0,0,0,0,0,0,2007-09-28
新疆证券有限责任公司昌吉北京南路证券营业部,5,2006-08-07,0,0,1,3,1,0,0,0,0,0,0,0,0,2008-01-07
新疆证券有限责任公司杭州庆春路证券营业部,29,2004-06-28,24,4,1,0,0,0,0,0,0,0,0,0,0,2006-07-31
新疆证券有限责任公司深圳福华一路证券营业部,6,2006-05-24,0,0,5,1,0,0,0,0,0,0,0,0,0,2007-02-12
新疆证券有限责任公司石河子西环路证券营业部,4,2007-03-15,0,0,0,4,0,0,0,0,0,0,0,0,0,2007-10-23
新疆证券有限责任公司长沙韶山北路证券营业部,8,2006-12-19,0,0,1,7,0,0,0,0,0,0,0,0,0,2007-12-18
新疆证券深圳福华一路证券营业部（宏源证券托管）,3,2007-11-13,0,0,0,3,0,0,0,0,0,0,0,0,0,2007-12-28
新疆证券长沙韶山北路证券营业部,9,2007-06-06,0,0,0,9,0,0,0,0,0,0,0,0,0,2007-08-06
新疆证券长沙韶山北路证券营业部（宏源证券托管）,9,2007-09-26,0,0,0,4,5,0,0,0,0,0,0,0,0,2008-03-21
方正证券一交易单元,1,2007-02-14,0,0,0,1,0,0,0,0,0,0,0,0,0,2007-02-14
方正证券一席,5,2006-08-14,0,0,5,0,0,0,0,0,0,0,0,0,0,2006-11-01
方正证券二交易单元,4,2007-06-22,0,0,0,4,0,0,0,0,0,0,0,0,0,2007-06-22
方正证券交易单元(054500),2,2015-03-06,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-05-08
方正证券交易单元(230300),6,2015-03-18,0,0,0,0,0,0,0,0,0,0,0,6,0,2015-05-13
方正证券交易单元(232400),15,2013-12-02,0,0,0,0,0,0,0,0,0,1,11,3,0,2015-04-21
方正证券交易单元(258200),5,2014-09-15,0,0,0,0,0,0,0,0,0,0,4,1,0,2015-05-06
方正证券交易单元(394029),2,2015-04-24,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-04-24
方正证券平海路二部,10,2007-04-18,0,0,0,10,0,0,0,0,0,0,0,0,0,2007-07-25
方正证券有限责任公司上海延安西路证券营业部,83,2008-10-16,0,0,0,0,7,23,53,0,0,0,0,0,0,2010-10-18
方正证券有限责任公司上海昆山路证券营业部,202,2004-08-11,1,1,27,49,50,37,37,0,0,0,0,0,0,2010-09-06
方正证券有限责任公司义乌北门街证券营业部,36,2009-09-29,0,0,0,0,0,10,26,0,0,0,0,0,0,2010-11-29
方正证券有限责任公司义乌工人西路证券营业部,83,2004-10-27,2,2,6,20,29,24,0,0,0,0,0,0,0,2009-08-06
方正证券有限责任公司保定向阳南路证券营业部,6,2008-11-25,0,0,0,0,1,1,4,0,0,0,0,0,0,2010-08-02
方正证券有限责任公司冷水江金竹西路证券营业部,2,2010-08-05,0,0,0,0,0,0,2,0,0,0,0,0,0,2010-08-10
方正证券有限责任公司北京和平里东街证券营业部,67,2006-08-18,0,0,2,27,16,10,12,0,0,0,0,0,0,2010-11-04
方正证券有限责任公司北京阜外大街证券营业部,33,2008-10-08,0,0,0,0,8,13,12,0,0,0,0,0,0,2010-08-26
方正证券有限责任公司南京中山东路证券营业部,33,2007-06-28,0,0,0,7,20,4,2,0,0,0,0,0,0,2010-09-03
方正证券有限责任公司南京王俯大街证券营业部,6,2008-11-13,0,0,0,0,4,2,0,0,0,0,0,0,0,2009-04-01
方正证券有限责任公司南京王府大街证券营业部,2,2009-02-06,0,0,0,0,0,2,0,0,0,0,0,0,0,2009-03-02
方正证券有限责任公司南京黄埔路证券营业部,25,2009-07-14,0,0,0,0,0,17,8,0,0,0,0,0,0,2010-08-25
方正证券有限责任公司南昌南京西路证券营业部,4,2009-09-02,0,0,0,0,0,2,2,0,0,0,0,0,0,2010-02-01
方正证券有限责任公司台州解放路证券营业部,520,2004-08-11,5,6,37,132,189,107,44,0,0,0,0,0,0,2010-12-08
方正证券有限责任公司台州邮电路证券营业部,2,2010-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,2010-10-13
方正证券有限责任公司天津新华路证券营业部,70,2006-07-03,0,0,11,24,20,8,7,0,0,0,0,0,0,2010-10-28
方正证券有限责任公司太原新建南路证券营业部,42,2008-10-28,0,0,0,0,2,22,18,0,0,0,0,0,0,2010-11-30
方正证券有限责任公司娄底南贸西街证券营业部,9,2008-11-13,0,0,0,0,3,5,1,0,0,0,0,0,0,2010-08-02
方正证券有限责任公司娄底涟源交通路证券营业部,1,2010-11-17,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-11-17
方正证券有限责任公司宁波镇明路证券营业部,141,2007-07-19,0,0,0,18,46,56,21,0,0,0,0,0,0,2010-10-25
方正证券有限责任公司岳阳东茅岭证券营业部,7,2008-09-25,0,0,0,0,2,4,1,0,0,0,0,0,0,2010-05-27
方正证券有限责任公司岳阳长炼证券营业部,1,2010-01-29,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-01-29
方正证券有限责任公司常德武陵大道证券营业部,16,2009-03-19,0,0,0,0,0,5,11,0,0,0,0,0,0,2010-09-03
方正证券有限责任公司常德青年路证券营业部,2,2008-12-01,0,0,0,0,2,0,0,0,0,0,0,0,0,2008-12-02
方正证券有限责任公司广州小北路证券营业部,320,2008-12-11,0,0,0,0,2,186,132,0,0,0,0,0,0,2010-10-21
方正证券有限责任公司怀化芷江路证券营业部,2,2010-02-03,0,0,0,0,0,0,2,0,0,0,0,0,0,2010-09-02
方正证券有限责任公司怀化鹤州北路证券营业部,6,2008-11-17,0,0,0,0,3,3,0,0,0,0,0,0,0,2009-04-09
方正证券有限责任公司总部,1,2010-11-16,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-11-16
方正证券有限责任公司新乡中同大街证券营业部,2,2010-07-13,0,0,0,0,0,0,2,0,0,0,0,0,0,2010-08-10
方正证券有限责任公司新昌鼓山中路证券营业部,4,2010-04-16,0,0,0,0,0,0,4,0,0,0,0,0,0,2010-09-27
方正证券有限责任公司昆明三市街证券营业部,2,2009-07-30,0,0,0,0,0,1,1,0,0,0,0,0,0,2010-05-12
方正证券有限责任公司杭州下沙证券营业部,2,2010-04-13,0,0,0,0,0,0,2,0,0,0,0,0,0,2010-10-13
方正证券有限责任公司杭州保叔路证券营业部,125,2004-09-21,2,0,7,36,18,28,34,0,0,0,0,0,0,2010-10-18
方正证券有限责任公司杭州保椒路证券营业部,149,2006-08-07,0,0,21,42,36,23,27,0,0,0,0,0,0,2010-10-29
方正证券有限责任公司杭州凤起路证券营业部,1,2008-11-24,0,0,0,0,1,0,0,0,0,0,0,0,0,2008-11-24
方正证券有限责任公司杭州劳动路证券营业部,154,2004-07-28,4,0,9,53,33,38,17,0,0,0,0,0,0,2010-08-09
方正证券有限责任公司杭州南山路证券营业部,3,2010-10-11,0,0,0,0,0,0,3,0,0,0,0,0,0,2010-10-18
方正证券有限责任公司杭州平海路证券营业部,590,2006-07-17,0,0,70,223,168,81,48,0,0,0,0,0,0,2010-11-30
方正证券有限责任公司杭州庆春东路证券营业部,28,2009-04-22,0,0,0,0,0,9,19,0,0,0,0,0,0,2010-10-28
方正证券有限责任公司杭州延安路证券营业部,474,2004-06-29,6,0,57,130,102,101,78,0,0,0,0,0,0,2010-12-08
方正证券有限责任公司杭州杭海路证券营业部,5,2009-08-21,0,0,0,0,0,2,3,0,0,0,0,0,0,2010-04-26
方正证券有限责任公司株州车站路证券营业部,4,2008-11-18,0,0,0,0,1,1,2,0,0,0,0,0,0,2010-12-01
方正证券有限责任公司株洲车站路证券营业部,7,2008-10-16,0,0,0,0,2,2,3,0,0,0,0,0,0,2010-10-20
方正证券有限责任公司永州潇湘路证券营业部,10,2008-10-29,0,0,0,0,5,4,1,0,0,0,0,0,0,2010-07-06
方正证券有限责任公司深圳东门南路证券营业部,90,2005-10-28,0,4,9,45,25,7,0,0,0,0,0,0,0,2009-03-03
方正证券有限责任公司深圳怡景路证券营业部,27,2008-10-10,0,0,0,0,6,13,8,0,0,0,0,0,0,2010-11-16
方正证券有限责任公司深圳福中路证券营业部,86,2006-07-12,0,0,6,20,19,35,6,0,0,0,0,0,0,2010-10-13
方正证券有限责任公司深圳红花北路证券营业部,2,2010-10-20,0,0,0,0,0,0,2,0,0,0,0,0,0,2010-10-21
方正证券有限责任公司温岭丹崖路证券营业部,7,2010-03-02,0,0,0,0,0,0,7,0,0,0,0,0,0,2010-10-22
方正证券有限责任公司温州小南路证券营业部,448,2004-09-21,1,9,32,106,123,85,92,0,0,0,0,0,0,2010-11-23
方正证券有限责任公司温州小南路证券营业部     ,1,2006-11-20,0,0,1,0,0,0,0,0,0,0,0,0,0,2006-11-20
方正证券有限责任公司温州机场大道证券营业部,18,2009-09-10,0,0,0,0,0,5,13,0,0,0,0,0,0,2010-10-11
方正证券有限责任公司湘潭解放路证券营业部,7,2008-10-23,0,0,0,0,7,0,0,0,0,0,0,0,0,2008-12-25
方正证券有限责任公司湘潭韶山中路证券营业部,8,2009-06-04,0,0,0,0,0,5,3,0,0,0,0,0,0,2010-02-11
方正证券有限责任公司益阳长益路证券营业部,7,2008-10-20,0,0,0,0,5,0,2,0,0,0,0,0,0,2010-10-13
方正证券有限责任公司绍兴胜利东路证券营业部,278,2005-04-25,0,1,4,98,57,42,76,0,0,0,0,0,0,2010-11-16
方正证券有限责任公司衡阳祁东民生街证券营业部,1,2010-07-14,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-07-14
方正证券有限责任公司衡阳船山路证券营业部,1,2010-10-15,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-10-15
方正证券有限责任公司衡阳衡西大市场证券营业部,14,2008-10-17,0,0,0,0,4,6,4,0,0,0,0,0,0,2010-09-20
方正证券有限责任公司西安南大街证券营业部,12,2009-03-11,0,0,0,0,0,12,0,0,0,0,0,0,0,2009-08-19
方正证券有限责任公司贵阳中华中路证券营业部,10,2009-08-18,0,0,0,0,0,5,5,0,0,0,0,0,0,2010-05-18
方正证券有限责任公司贵阳合群路证券营业部,1,2008-12-25,0,0,0,0,1,0,0,0,0,0,0,0,0,2008-12-25
方正证券有限责任公司邵阳邵水西路证券营业部,17,2008-10-17,0,0,0,0,5,4,8,0,0,0,0,0,0,2010-09-28
方正证券有限责任公司郑州嵩山南路证券营业部,13,2009-05-15,0,0,0,0,0,6,7,0,0,0,0,0,0,2010-11-11
方正证券有限责任公司郑州工人路证券营业部,12,2007-02-01,0,0,0,3,4,5,0,0,0,0,0,0,0,2009-04-17
方正证券有限责任公司郑州市工人路证券营业部,12,2006-08-08,0,0,1,7,4,0,0,0,0,0,0,0,0,2008-11-20
方正证券有限责任公司郴州国庆南路证券营业部,14,2009-04-22,0,0,0,0,0,10,4,0,0,0,0,0,0,2010-08-04
方正证券有限责任公司郴州桂阳芙蓉西路证券营业部,1,2010-08-09,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-08-09
方正证券有限责任公司重庆邹容路证券营业部,33,2008-10-07,0,0,0,0,2,19,12,0,0,0,0,0,0,2010-09-29
方正证券有限责任公司长沙五一东路证券营业部,24,2008-10-10,0,0,0,0,4,10,10,0,0,0,0,0,0,2010-11-02
方正证券有限责任公司长沙人民中路营业部,29,2007-08-14,0,0,0,4,14,8,3,0,0,0,0,0,0,2010-05-05
方正证券有限责任公司长沙人民中路证券营业部,7,2007-10-25,0,0,0,2,5,0,0,0,0,0,0,0,0,2008-10-29
方正证券有限责任公司长沙劳动路证券营业部,67,2008-10-09,0,0,0,0,15,52,0,0,0,0,0,0,0,2009-11-02
方正证券有限责任公司长沙宁乡人民北路证券营业部,3,2010-01-18,0,0,0,0,0,0,3,0,0,0,0,0,0,2010-10-28
方正证券有限责任公司长沙建湘路证券营业部,48,2009-08-21,0,0,0,0,0,11,37,0,0,0,0,0,0,2010-12-07
方正证券有限责任公司长沙桐梓坡路证券营业部,1,2010-08-23,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-08-23
方正证券有限责任公司长沙留芳岭证券营业部,37,2008-10-06,0,0,0,0,6,23,8,0,0,0,0,0,0,2010-10-25
方正证券有限责任公司长沙芙蓉中路证券营业部,10,2009-11-18,0,0,0,0,0,4,6,0,0,0,0,0,0,2010-11-03
方正证券有限责任公司长沙芙蓉中路证券营业部;,33,2009-11-13,0,0,0,0,0,11,22,0,0,0,0,0,0,2010-07-01
方正证券有限责任公司长沙韶山南路证券营业部,49,2010-08-13,0,0,0,0,0,0,49,0,0,0,0,0,0,2010-10-25
方正证券有限责任公司长沙黄兴中路证券营业部,38,2008-10-24,0,0,0,0,8,17,13,0,0,0,0,0,0,2010-12-02
方正证券股份有限公司,43,2012-10-08,0,0,0,0,0,0,0,0,4,5,26,4,4,2016-08-25
方正证券股份有限公司三河燕郊汉王路证券营业部,5,2016-07-29,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-09-01
方正证券股份有限公司三门中海路证券营业部,40,2013-12-20,0,0,0,0,0,0,0,0,0,1,2,36,1,2016-02-04
方正证券股份有限公司三门峡黄河中路证券营业部,2,2015-07-23,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-06-13
方正证券股份有限公司上海保定路证券营业部,475,2011-03-18,0,0,0,0,0,0,0,15,27,37,28,194,174,2016-09-02
方正证券股份有限公司上海延安西路证券营业部,397,2010-11-02,0,0,0,0,0,0,9,56,42,21,27,182,60,2016-08-30
方正证券股份有限公司上海杨高北路证券营业部,1,2016-06-21,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-21
方正证券股份有限公司上海西藏南路证券营业部,4,2016-07-07,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-07-12
方正证券股份有限公司东莞万道路证券营业部,53,2011-09-01,0,0,0,0,0,0,0,1,4,4,0,22,22,2016-08-31
方正证券股份有限公司东莞虎门大道证券营业部,2,2016-05-20,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-07-07
方正证券股份有限公司东阳吴宁东路证券营业部,75,2014-09-11,0,0,0,0,0,0,0,0,0,0,19,40,16,2016-08-25
方正证券股份有限公司临海巾山东路证券营业部,9,2014-04-04,0,0,0,0,0,0,0,0,0,0,1,4,4,2016-08-12
方正证券股份有限公司义乌北门街证券营业部,160,2010-11-11,0,0,0,0,0,0,1,20,15,19,18,73,14,2016-07-19
方正证券股份有限公司仙居穿城北路证券营业部,2,2015-08-06,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-01-29
方正证券股份有限公司保定向阳南路证券营业部,3,2011-09-05,0,0,0,0,0,0,0,1,1,1,0,0,0,2013-06-06
方正证券股份有限公司保定朝阳北大街证券营业部,12,2013-10-29,0,0,0,0,0,0,0,0,0,1,3,6,2,2016-07-18
方正证券股份有限公司六盘水青峰路证券营业部,38,2014-09-18,0,0,0,0,0,0,0,0,0,0,2,7,29,2016-08-30
方正证券股份有限公司兰州金昌南路证券营业部,2,2016-08-08,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-08-22
方正证券股份有限公司兰溪丹溪大道证券营业部,2,2015-06-09,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-08-24
方正证券股份有限公司冷水江锑都中路证券营业部,87,2011-08-12,0,0,0,0,0,0,0,2,31,25,3,11,15,2016-05-26
方正证券股份有限公司北京和平里东街证券营业部,154,2011-05-09,0,0,0,0,0,0,0,7,10,23,22,74,18,2016-06-24
方正证券股份有限公司北京回龙观西大街证券营业部,7,2013-11-12,0,0,0,0,0,0,0,0,0,1,0,2,4,2016-08-31
方正证券股份有限公司北京玉带河东街证券营业部,7,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,7,2016-08-31
方正证券股份有限公司北京通朝大街证券营业部,1,2012-08-30,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-08-30
方正证券股份有限公司北京阜外大街证券营业部,374,2010-12-14,0,0,0,0,0,0,1,30,33,56,50,89,115,2016-08-25
方正证券股份有限公司南京溧水中山东路证券营业部,4,2016-01-20,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-01-28
方正证券股份有限公司南京珠江路证券营业部,134,2013-06-19,0,0,0,0,0,0,0,0,0,6,28,68,32,2016-08-25
方正证券股份有限公司南京黄埔路证券营业部,29,2010-11-22,0,0,0,0,0,0,3,10,13,3,0,0,0,2013-04-24
方正证券股份有限公司南宁衡阳西路证券营业部,2,2013-09-11,0,0,0,0,0,0,0,0,0,1,0,1,0,2015-05-13
方正证券股份有限公司南昌南京西路证券营业部,20,2010-12-23,0,0,0,0,0,0,2,4,5,4,1,1,3,2016-04-25
方正证券股份有限公司南阳人民路证券营业部,1,2015-09-09,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-09
方正证券股份有限公司厦门厦禾路证券营业部,125,2014-10-21,0,0,0,0,0,0,0,0,0,0,4,77,44,2016-09-01
方正证券股份有限公司台州市府大道证券营业部,8,2016-03-29,0,0,0,0,0,0,0,0,0,0,0,0,8,2016-08-25
方正证券股份有限公司台州解放路证券营业部,1251,2010-11-16,0,0,0,0,0,0,10,119,218,322,226,235,121,2016-08-31
方正证券股份有限公司台州邮电路证券营业部,97,2010-12-07,0,0,0,0,0,0,1,10,12,16,10,27,21,2016-08-09
方正证券股份有限公司吉安吉州大道证券营业部,1,2015-11-30,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-30
方正证券股份有限公司吉首人民北路证券营业部,4,2013-05-09,0,0,0,0,0,0,0,0,0,1,1,2,0,2015-07-06
方正证券股份有限公司唐山兴源道证券营业部,43,2013-06-28,0,0,0,0,0,0,0,0,0,11,14,18,0,2015-12-04
方正证券股份有限公司唐山北新西道证券营业部,5,2011-11-30,0,0,0,0,0,0,0,1,4,0,0,0,0,2012-08-13
方正证券股份有限公司嘉兴中环西路证券营业部,17,2012-05-02,0,0,0,0,0,0,0,0,11,2,1,2,1,2016-01-26
方正证券股份有限公司天台寒山路证券营业部,46,2014-12-03,0,0,0,0,0,0,0,0,0,0,1,27,18,2016-08-22
方正证券股份有限公司天津新华路证券营业部,55,2011-01-10,0,0,0,0,0,0,0,10,25,4,0,8,8,2016-06-28
方正证券股份有限公司太原新建南路证券营业部,52,2010-11-29,0,0,0,0,0,0,1,15,15,7,1,12,1,2016-01-05
方正证券股份有限公司娄底南贸西街证券营业部,41,2011-03-29,0,0,0,0,0,0,0,4,8,3,7,11,8,2016-07-19
方正证券股份有限公司娄底双峰复兴路证券营业部,1,2015-09-29,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-29
方正证券股份有限公司娄底涟源交通路证券营业部,1,2012-04-11,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-04-11
方正证券股份有限公司宁波彩虹北路证券营业部,44,2014-06-23,0,0,0,0,0,0,0,0,0,0,6,38,0,2015-11-24
方正证券股份有限公司宁波文昌街证券营业部,29,2015-11-30,0,0,0,0,0,0,0,0,0,0,0,8,21,2016-08-11
方正证券股份有限公司宁波解放北路证券营业部,293,2011-12-13,0,0,0,0,0,0,0,1,23,22,38,157,52,2016-08-31
方正证券股份有限公司宁波镇明路证券营业部,15,2010-11-02,0,0,0,0,0,0,2,13,0,0,0,0,0,2011-11-03
方正证券股份有限公司宁波长寿南路证券营业部,5,2013-12-02,0,0,0,0,0,0,0,0,0,1,0,3,1,2016-01-29
方正证券股份有限公司安阳文峰大道证券营业部,1,2015-07-06,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-07-06
方正证券股份有限公司客户资产管理部,8,2012-05-18,0,0,0,0,0,0,0,0,2,0,0,1,5,2016-08-24
方正证券股份有限公司岳阳东茅岭证券营业部,89,2010-11-16,0,0,0,0,0,0,1,21,11,10,12,19,15,2016-08-26
方正证券股份有限公司岳阳华容城北路证券营业部,29,2011-04-12,0,0,0,0,0,0,0,27,2,0,0,0,0,2012-11-07
方正证券股份有限公司岳阳华容迎宾北路证券营业部,11,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,9,2,2016-06-07
方正证券股份有限公司岳阳巴陵东路证券营业部,12,2011-03-29,0,0,0,0,0,0,0,1,3,2,3,0,3,2016-08-10
方正证券股份有限公司常宁群英西路证券营业部,1,2013-12-16,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-12-16
方正证券股份有限公司常州延陵西路证券营业部,4,2016-08-10,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-08-19
方正证券股份有限公司常德武陵大道证券营业部,34,2011-07-22,0,0,0,0,0,0,0,1,5,4,8,5,11,2016-08-26
方正证券股份有限公司常德津市澹津路证券营业部,3,2011-09-19,0,0,0,0,0,0,0,2,0,0,0,1,0,2015-03-27
方正证券股份有限公司常德澧县澧浦路证券营业部,2,2014-12-23,0,0,0,0,0,0,0,0,0,0,2,0,0,2014-12-23
方正证券股份有限公司常德鼎城路证券营业部,1,2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-31
方正证券股份有限公司平顶山建设路证券营业部,35,2011-07-28,0,0,0,0,0,0,0,2,4,7,3,12,7,2016-08-25
方正证券股份有限公司广州兴盛路证券营业部,94,2011-06-24,0,0,0,0,0,0,0,8,16,24,6,31,9,2016-07-13
方正证券股份有限公司广州小北路证券营业部,4,2011-04-28,0,0,0,0,0,0,0,4,0,0,0,0,0,2011-06-09
方正证券股份有限公司怀化溆浦警予东路证券营业部,1,2016-06-08,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-08
方正证券股份有限公司怀化芷江路证券营业部,40,2010-11-09,0,0,0,0,0,0,2,6,6,9,7,10,0,2015-12-07
方正证券股份有限公司怀化迎丰路证券营业部,12,2012-07-06,0,0,0,0,0,0,0,0,1,2,7,1,1,2016-06-27
方正证券股份有限公司总部,15,2011-04-07,0,0,0,0,0,0,0,5,0,5,1,2,2,2016-07-12
方正证券股份有限公司惠州南坛北路证券营业部,7,2015-07-23,0,0,0,0,0,0,0,0,0,0,0,3,4,2016-01-26
方正证券股份有限公司成都高升桥路证券营业部,51,2015-06-09,0,0,0,0,0,0,0,0,0,0,0,28,23,2016-09-01
方正证券股份有限公司扬州文昌西路证券营业部,8,2015-12-08,0,0,0,0,0,0,0,0,0,0,0,3,5,2016-07-06
方正证券股份有限公司新乡中同大街证券营业部,8,2011-12-12,0,0,0,0,0,0,0,1,3,4,0,0,0,2013-11-28
方正证券股份有限公司新乡平原路证券营业部,8,2014-07-17,0,0,0,0,0,0,0,0,0,0,1,5,2,2016-04-13
方正证券股份有限公司新昌人民中路证券营业部,53,2014-04-23,0,0,0,0,0,0,0,0,0,0,13,26,14,2016-08-22
方正证券股份有限公司新昌鼓山中路证券营业部,10,2012-03-21,0,0,0,0,0,0,0,0,2,6,2,0,0,2014-04-16
方正证券股份有限公司昆明三市街证券营业部,56,2011-01-18,0,0,0,0,0,0,0,1,9,3,34,6,3,2016-08-18
方正证券股份有限公司杭州下沙证券营业部,71,2011-07-27,0,0,0,0,0,0,0,4,4,4,5,37,17,2016-08-18
方正证券股份有限公司杭州中河中路证券营业部,282,2011-12-22,0,0,0,0,0,0,0,1,95,47,55,62,22,2016-08-16
方正证券股份有限公司杭州保俶路证券营业部,73,2012-09-26,0,0,0,0,0,0,0,0,2,6,6,44,15,2016-08-15
方正证券股份有限公司杭州保叔路证券营业部,130,2011-03-24,0,0,0,0,0,0,0,11,16,9,18,42,34,2016-08-08
方正证券股份有限公司杭州保椒路证券营业部,1,2011-12-19,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-12-19
方正证券股份有限公司杭州南山路证券营业部,128,2010-11-11,0,0,0,0,0,0,1,10,13,38,23,33,10,2016-08-31
方正证券股份有限公司杭州平海路证券营业部,76,2010-11-25,0,0,0,0,0,0,5,71,0,0,0,0,0,2011-12-15
方正证券股份有限公司杭州庆春东路证券营业部,87,2010-12-06,0,0,0,0,0,0,4,21,5,5,16,28,8,2016-07-29
方正证券股份有限公司杭州延安路证券营业部,776,2010-11-04,0,0,0,0,0,0,12,124,195,111,101,142,91,2016-08-25
方正证券股份有限公司杭州杭海路证券营业部,56,2011-01-18,0,0,0,0,0,0,0,5,3,7,3,29,9,2016-08-26
方正证券股份有限公司杭州滨江通和路证券营业部,12,2011-12-01,0,0,0,0,0,0,0,3,1,1,0,2,5,2016-07-04
方正证券股份有限公司株州车站路证券营业部,6,2011-04-22,0,0,0,0,0,0,0,1,3,2,0,0,0,2013-05-20
方正证券股份有限公司株洲新华西路证券营业部,22,2013-12-12,0,0,0,0,0,0,0,0,0,1,7,12,2,2016-08-19
方正证券股份有限公司株洲新华路证券营业部,22,2011-11-21,0,0,0,0,0,0,0,3,4,2,2,5,6,2016-08-11
方正证券股份有限公司株洲田红路证券营业部,1,2016-05-24,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-24
方正证券股份有限公司株洲车站路证券营业部,14,2011-01-24,0,0,0,0,0,0,0,8,5,1,0,0,0,2013-06-28
方正证券股份有限公司桐乡市场路证券营业部,1,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-04-29
方正证券股份有限公司武汉中南二路证券营业部,35,2013-07-10,0,0,0,0,0,0,0,0,0,4,2,15,14,2016-07-27
方正证券股份有限公司武汉光谷大道证券营业部,3,2016-01-05,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-02-04
方正证券股份有限公司武汉新华路证券营业部,1,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-30
方正证券股份有限公司永州南津中路证券营业部,63,2012-04-11,0,0,0,0,0,0,0,0,13,0,15,20,15,2016-08-31
方正证券股份有限公司永州宁远泠江东路证券营业部,34,2015-05-22,0,0,0,0,0,0,0,0,0,0,0,25,9,2016-07-18
方正证券股份有限公司永州江华萌渚路证券营业部,2,2016-07-15,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-07-20
方正证券股份有限公司永州清桥路证券营业部,21,2011-08-18,0,0,0,0,0,0,0,2,4,4,1,2,8,2016-08-09
方正证券股份有限公司永州祁阳金盆西路证券营业部,20,2015-06-05,0,0,0,0,0,0,0,0,0,0,0,20,0,2015-09-18
